OrderID,Order Date,Ship Date,Ship Mode,CustomerID,LocationID
CA-2014-137589,11/3/2014 0:00,11/8/2014 0:00,Standard Class,MS-17770,184
CA-2014-137274,3/29/2014 0:00,4/2/2014 0:00,Standard Class,MG-18145,185
CA-2014-138177,9/19/2014 0:00,9/24/2014 0:00,Standard Class,ND-18460,186
CA-2014-138359,4/1/2014 0:00,4/6/2014 0:00,Standard Class,KH-16330,187
CA-2014-138513,5/23/2014 0:00,5/27/2014 0:00,Standard Class,EH-13990,188
CA-2014-140004,3/21/2014 0:00,3/25/2014 0:00,Standard Class,CB-12025,190
CA-2014-143182,10/15/2014 0:00,10/20/2014 0:00,Standard Class,DL-12865,191
CA-2014-140886,9/30/2014 0:00,10/4/2014 0:00,Standard Class,KW-16570,195
CA-2014-141110,11/26/2014 0:00,12/1/2014 0:00,Standard Class,LS-17200,196
CA-2014-141901,8/9/2014 0:00,8/14/2014 0:00,Standard Class,GM-14500,196
CA-2014-141313,12/28/2014 0:00,1/1/2015 0:00,Standard Class,AJ-10780,198
CA-2014-141607,12/12/2014 0:00,12/17/2014 0:00,Standard Class,WB-21850,199
CA-2014-150581,4/8/2014 0:00,4/12/2014 0:00,Standard Class,NM-18445,199
CA-2014-142979,4/12/2014 0:00,4/18/2014 0:00,Standard Class,EH-13765,203
CA-2014-143371,12/28/2014 0:00,1/3/2015 0:00,Standard Class,MD-17350,204
CA-2014-143385,8/31/2014 0:00,9/5/2014 0:00,Standard Class,SJ-20500,205
CA-2014-143840,5/22/2014 0:00,5/29/2014 0:00,Standard Class,EH-14185,206
CA-2014-145926,11/17/2014 0:00,11/21/2014 0:00,Standard Class,MP-17470,208
CA-2014-146500,8/30/2014 0:00,9/4/2014 0:00,Standard Class,AT-10735,209
CA-2014-146731,11/3/2014 0:00,11/8/2014 0:00,Standard Class,AT-10735,212
CA-2014-146843,11/30/2014 0:00,12/6/2014 0:00,Standard Class,PB-19150,213
CA-2014-146997,1/23/2014 0:00,1/27/2014 0:00,Standard Class,SG-20605,214
CA-2014-147543,7/6/2014 0:00,7/12/2014 0:00,Standard Class,BC-11125,215
CA-2014-148425,11/30/2014 0:00,12/4/2014 0:00,Standard Class,RF-19345,216
CA-2014-148761,5/17/2014 0:00,5/21/2014 0:00,Standard Class,PA-19060,217
CA-2014-148782,11/2/2014 0:00,11/7/2014 0:00,Standard Class,PO-18850,218
CA-2014-148915,11/1/2014 0:00,11/5/2014 0:00,Standard Class,ND-18370,219
CA-2014-149538,4/4/2014 0:00,4/8/2014 0:00,Standard Class,KB-16585,221
CA-2014-149643,11/16/2014 0:00,11/20/2014 0:00,Standard Class,RH-19510,222
CA-2014-150518,11/19/2014 0:00,11/24/2014 0:00,Standard Class,MW-18220,223
CA-2014-151708,8/8/2014 0:00,8/14/2014 0:00,Standard Class,MB-17305,4
CA-2014-151953,9/20/2014 0:00,9/25/2014 0:00,Standard Class,DB-13555,3
CA-2014-151967,10/22/2014 0:00,10/26/2014 0:00,Standard Class,NB-18580,226
CA-2014-152100,5/11/2014 0:00,5/16/2014 0:00,Standard Class,VW-21775,34
CA-2014-152268,9/2/2014 0:00,9/7/2014 0:00,Standard Class,SC-20095,98
CA-2014-152443,5/21/2014 0:00,5/26/2014 0:00,Standard Class,FG-14260,57
CA-2014-152562,11/1/2014 0:00,11/8/2014 0:00,Standard Class,JO-15145,23
CA-2014-152849,7/5/2014 0:00,7/12/2014 0:00,Standard Class,DW-13195,228
CA-2014-152905,2/18/2014 0:00,2/24/2014 0:00,Standard Class,AB-10015,153
CA-2014-153087,12/27/2014 0:00,1/3/2015 0:00,Standard Class,TC-20980,206
CA-2014-153479,10/4/2014 0:00,10/8/2014 0:00,Standard Class,DF-13135,229
CA-2014-153850,11/24/2014 0:00,11/29/2014 0:00,Standard Class,TH-21100,130
CA-2014-154095,12/2/2014 0:00,12/7/2014 0:00,Standard Class,ON-18715,232
CA-2014-154599,4/12/2014 0:00,4/17/2014 0:00,Standard Class,KN-16450,159
CA-2014-154893,12/21/2014 0:00,12/27/2014 0:00,Standard Class,GM-14440,43
CA-2014-154963,6/22/2014 0:00,6/27/2014 0:00,Standard Class,AA-10645,234
CA-2014-155208,4/16/2014 0:00,4/20/2014 0:00,Standard Class,SP-20650,77
CA-2014-155390,12/6/2014 0:00,12/11/2014 0:00,Standard Class,BG-11035,61
CA-2014-155593,11/3/2014 0:00,11/8/2014 0:00,Standard Class,RP-19390,145
CA-2014-155887,5/12/2014 0:00,5/17/2014 0:00,Standard Class,KT-16480,237
CA-2014-156244,8/12/2014 0:00,8/16/2014 0:00,Standard Class,DH-13675,22
CA-2014-156601,9/19/2014 0:00,9/24/2014 0:00,Standard Class,FA-14230,239
CA-2014-156993,6/28/2014 0:00,7/4/2014 0:00,Standard Class,RW-19630,176
CA-2014-157623,3/14/2014 0:00,3/18/2014 0:00,Standard Class,DK-13225,241
CA-2014-158225,9/22/2014 0:00,9/28/2014 0:00,Standard Class,SE-20110,30
CA-2014-158372,11/10/2014 0:00,11/16/2014 0:00,Standard Class,RD-19900,43
CA-2014-159121,7/26/2014 0:00,8/1/2014 0:00,Standard Class,JO-15145,244
CA-2014-159184,9/14/2014 0:00,9/19/2014 0:00,Standard Class,JC-15775,245
CA-2014-159520,6/6/2014 0:00,6/11/2014 0:00,Standard Class,GT-14635,64
CA-2014-159625,11/23/2014 0:00,11/28/2014 0:00,Standard Class,SM-20005,210
CA-2014-159681,12/7/2014 0:00,12/13/2014 0:00,Standard Class,PO-18850,111
CA-2014-159709,5/10/2014 0:00,5/15/2014 0:00,Standard Class,AI-10855,246
CA-2014-159814,6/24/2014 0:00,6/28/2014 0:00,Standard Class,LP-17080,136
CA-2014-160066,11/16/2014 0:00,11/22/2014 0:00,Standard Class,AH-10075,241
CA-2014-160157,12/20/2014 0:00,12/27/2014 0:00,Standard Class,MH-17455,190
CA-2014-160276,4/2/2014 0:00,4/8/2014 0:00,Standard Class,AH-10690,111
CA-2014-160738,5/5/2014 0:00,5/10/2014 0:00,Standard Class,KH-16330,248
CA-2014-160773,7/1/2014 0:00,7/5/2014 0:00,Standard Class,LW-16825,108
CA-2014-161032,11/18/2014 0:00,11/23/2014 0:00,Standard Class,MK-17905,249
CA-2014-161249,8/9/2014 0:00,8/13/2014 0:00,Standard Class,RD-19720,139
CA-2014-161508,7/12/2014 0:00,7/16/2014 0:00,Standard Class,PV-18985,250
CA-2014-161634,11/14/2014 0:00,11/20/2014 0:00,Standard Class,CC-12220,156
CA-2014-162362,11/14/2014 0:00,11/18/2014 0:00,Standard Class,JL-15505,127
CA-2014-162866,12/27/2014 0:00,12/31/2014 0:00,Standard Class,Co-12640,251
CA-2014-163013,11/28/2014 0:00,12/4/2014 0:00,Standard Class,BF-11080,79
CA-2014-163223,3/21/2014 0:00,3/25/2014 0:00,Standard Class,KH-16690,6
CA-2014-163552,7/11/2014 0:00,7/15/2014 0:00,Standard Class,LA-16780,125
CA-2014-163748,10/14/2014 0:00,10/18/2014 0:00,Standard Class,HG-15025,38
CA-2014-164315,4/2/2014 0:00,4/8/2014 0:00,Standard Class,RD-19585,49
CA-2014-165379,7/9/2014 0:00,7/15/2014 0:00,Standard Class,BM-11650,123
CA-2014-165540,2/21/2014 0:00,2/25/2014 0:00,Standard Class,TM-21010,257
CA-2014-165764,11/3/2014 0:00,11/7/2014 0:00,Standard Class,SH-20395,171
CA-2014-165974,6/29/2014 0:00,7/6/2014 0:00,Standard Class,DL-12865,104
CA-2014-166051,5/31/2014 0:00,6/5/2014 0:00,Standard Class,JK-15625,238
CA-2014-166086,5/7/2014 0:00,5/12/2014 0:00,Standard Class,CT-11995,57
CA-2014-166590,10/29/2014 0:00,11/2/2014 0:00,Standard Class,NC-18625,260
CA-2014-166744,9/20/2014 0:00,9/24/2014 0:00,Standard Class,DN-13690,261
CA-2014-166863,6/20/2014 0:00,6/24/2014 0:00,Standard Class,SC-20020,185
CA-2014-166954,4/25/2014 0:00,4/30/2014 0:00,Standard Class,BT-11305,262
CA-2014-166961,12/27/2014 0:00,12/31/2014 0:00,Standard Class,CD-12790,177
CA-2014-167199,1/6/2014 0:00,1/10/2014 0:00,Standard Class,ME-17320,163
CA-2014-167486,11/27/2014 0:00,12/1/2014 0:00,Standard Class,JO-15145,158
CA-2014-167724,4/13/2014 0:00,4/18/2014 0:00,Standard Class,BF-11170,116
CA-2014-167850,8/9/2014 0:00,8/16/2014 0:00,Standard Class,AG-10525,55
CA-2014-167927,1/20/2014 0:00,1/26/2014 0:00,Standard Class,XP-21865,211
CA-2014-168158,7/19/2014 0:00,7/24/2014 0:00,Standard Class,EM-14140,80
CA-2014-168984,11/26/2014 0:00,12/2/2014 0:00,Standard Class,NW-18400,265
CA-2014-169019,7/26/2014 0:00,7/30/2014 0:00,Standard Class,LF-17185,78
CA-2014-169033,3/30/2014 0:00,4/3/2014 0:00,Standard Class,KM-16720,64
CA-2014-169257,6/6/2014 0:00,6/12/2014 0:00,Standard Class,SV-20785,3
CA-2014-169852,10/21/2014 0:00,10/26/2014 0:00,Standard Class,SF-20965,43
CA-2015-100146,5/14/2015 0:00,5/19/2015 0:00,Standard Class,CB-12535,266
CA-2015-100251,5/17/2015 0:00,5/23/2015 0:00,Standard Class,DV-13465,64
CA-2015-100657,11/2/2015 0:00,11/7/2015 0:00,Standard Class,SW-20245,131
CA-2015-100888,4/6/2015 0:00,4/10/2015 0:00,Standard Class,MH-17455,171
CA-2015-101000,4/9/2015 0:00,4/14/2015 0:00,Standard Class,IG-15085,267
CA-2015-101707,8/27/2015 0:00,9/1/2015 0:00,Standard Class,PF-19165,43
CA-2015-101868,6/9/2015 0:00,6/16/2015 0:00,Standard Class,MJ-17740,22
CA-2015-101889,12/27/2015 0:00,12/31/2015 0:00,Standard Class,DB-13120,268
CA-2015-101910,11/27/2015 0:00,12/3/2015 0:00,Standard Class,CD-11920,269
CA-2015-101924,9/4/2015 0:00,9/9/2015 0:00,Standard Class,KB-16585,270
CA-2015-102015,9/12/2015 0:00,9/18/2015 0:00,Standard Class,TM-21010,271
CA-2015-102260,9/22/2015 0:00,9/26/2015 0:00,Standard Class,SJ-20125,272
CA-2015-102491,8/24/2015 0:00,8/28/2015 0:00,Standard Class,KW-16435,273
CA-2015-102582,9/15/2015 0:00,9/19/2015 0:00,Standard Class,NW-18400,138
CA-2015-103093,2/3/2015 0:00,2/7/2015 0:00,Standard Class,FO-14305,126
CA-2015-103135,7/24/2015 0:00,7/28/2015 0:00,Standard Class,SS-20515,247
CA-2015-103772,6/28/2015 0:00,7/2/2015 0:00,Standard Class,MP-17470,276
CA-2015-103793,3/26/2015 0:00,3/31/2015 0:00,Standard Class,BV-11245,22
CA-2015-103870,12/27/2015 0:00,12/31/2015 0:00,Standard Class,SP-20860,277
CA-2015-103961,11/5/2015 0:00,11/9/2015 0:00,Standard Class,NG-18430,278
CA-2015-104115,6/12/2015 0:00,6/16/2015 0:00,Standard Class,JH-15910,281
CA-2015-104129,2/27/2015 0:00,3/2/2015 0:00,Standard Class,ES-14080,178
CA-2015-104241,1/4/2015 0:00,1/9/2015 0:00,Standard Class,AG-10495,28
CA-2015-104346,12/11/2015 0:00,12/16/2015 0:00,Standard Class,IM-15070,83
CA-2015-104493,10/2/2015 0:00,10/8/2015 0:00,Standard Class,EB-13705,43
CA-2015-104626,9/1/2015 0:00,9/8/2015 0:00,Standard Class,DR-12940,237
CA-2015-104871,3/30/2015 0:00,4/3/2015 0:00,Standard Class,DR-12940,282
CA-2015-104941,6/13/2015 0:00,6/19/2015 0:00,Standard Class,DH-13075,206
CA-2015-104948,11/13/2015 0:00,11/17/2015 0:00,Standard Class,KH-16510,283
CA-2015-105158,9/5/2015 0:00,9/10/2015 0:00,Standard Class,SP-20860,284
CA-2015-105571,11/7/2015 0:00,11/11/2015 0:00,Standard Class,CP-12340,22
CA-2015-105613,10/18/2015 0:00,10/22/2015 0:00,Standard Class,KN-16705,285
CA-2015-105627,3/8/2015 0:00,3/12/2015 0:00,Standard Class,DK-12895,286
CA-2015-105634,11/8/2015 0:00,11/14/2015 0:00,Standard Class,HA-14905,237
CA-2015-105725,2/18/2015 0:00,2/24/2015 0:00,Standard Class,GT-14755,239
CA-2015-105970,3/2/2015 0:00,3/7/2015 0:00,Standard Class,PA-19060,72
CA-2015-106187,6/23/2015 0:00,6/29/2015 0:00,Standard Class,RF-19345,288
CA-2015-106320,9/25/2015 0:00,9/30/2015 0:00,Standard Class,EB-13870,41
CA-2015-106362,12/11/2015 0:00,12/15/2015 0:00,Standard Class,LC-16885,289
CA-2015-106978,9/28/2015 0:00,10/4/2015 0:00,Standard Class,ZC-21910,118
CA-2015-107020,7/10/2015 0:00,7/14/2015 0:00,Standard Class,MV-18190,283
CA-2015-107083,11/21/2015 0:00,11/27/2015 0:00,Standard Class,BB-11545,38
CA-2015-107468,12/18/2015 0:00,12/22/2015 0:00,Standard Class,MK-17905,200
CA-2015-107678,4/21/2015 0:00,4/28/2015 0:00,Standard Class,JK-16090,247
CA-2015-107902,8/28/2015 0:00,9/2/2015 0:00,Standard Class,SM-20950,145
CA-2015-107937,5/3/2015 0:00,5/8/2015 0:00,Standard Class,JB-16045,88
CA-2015-108119,11/1/2015 0:00,11/8/2015 0:00,Standard Class,MS-17530,291
CA-2015-108259,11/8/2015 0:00,11/15/2015 0:00,Standard Class,NS-18640,171
CA-2015-108532,8/29/2015 0:00,9/2/2015 0:00,Standard Class,CC-12100,176
CA-2015-109169,4/20/2015 0:00,4/24/2015 0:00,Standard Class,OT-18730,176
CA-2015-109190,10/23/2015 0:00,10/28/2015 0:00,Standard Class,CC-12685,292
CA-2015-109197,12/31/2015 0:00,1/4/2016 0:00,Standard Class,JO-15280,293
CA-2015-109575,9/18/2015 0:00,9/23/2015 0:00,Standard Class,KH-16630,232
CA-2015-109603,1/26/2015 0:00,2/1/2015 0:00,Standard Class,EM-13825,177
CA-2015-109862,10/25/2015 0:00,10/30/2015 0:00,Standard Class,HK-14890,32
CA-2015-109939,5/8/2015 0:00,5/12/2015 0:00,Standard Class,AA-10375,161
CA-2015-110016,11/29/2015 0:00,12/4/2015 0:00,Standard Class,BT-11395,176
CA-2015-110247,12/4/2015 0:00,12/8/2015 0:00,Standard Class,RH-19555,295
CA-2015-110324,12/1/2015 0:00,12/5/2015 0:00,Standard Class,MA-17560,7
CA-2015-110744,9/7/2015 0:00,9/12/2015 0:00,Standard Class,HA-14920,242
CA-2015-110863,11/17/2015 0:00,11/24/2015 0:00,Standard Class,AA-10645,134
CA-2015-110947,6/9/2015 0:00,6/15/2015 0:00,Standard Class,AG-10765,99
CA-2015-111017,7/31/2015 0:00,8/6/2015 0:00,Standard Class,SC-20695,254
CA-2015-111038,12/1/2015 0:00,12/6/2015 0:00,Standard Class,LC-16960,43
CA-2015-111073,12/26/2015 0:00,12/30/2015 0:00,Standard Class,MC-18100,160
CA-2015-111094,7/9/2015 0:00,7/13/2015 0:00,Standard Class,CB-12535,237
CA-2015-111199,11/13/2015 0:00,11/17/2015 0:00,Standard Class,JK-15730,171
CA-2015-111206,7/18/2015 0:00,7/22/2015 0:00,Standard Class,RF-19735,43
CA-2015-111297,8/17/2015 0:00,8/21/2015 0:00,Standard Class,SC-20440,296
CA-2015-111395,11/23/2015 0:00,11/27/2015 0:00,Standard Class,VB-21745,78
CA-2015-111507,2/6/2015 0:00,2/13/2015 0:00,Standard Class,VW-21775,188
CA-2015-111612,11/28/2015 0:00,12/2/2015 0:00,Standard Class,EB-14110,48
CA-2015-111703,7/2/2015 0:00,7/9/2015 0:00,Standard Class,KB-16315,69
CA-2015-112014,8/13/2015 0:00,8/20/2015 0:00,Standard Class,ON-18715,298
CA-2015-112144,6/28/2015 0:00,7/2/2015 0:00,Standard Class,CY-12745,51
CA-2015-112214,8/5/2015 0:00,8/11/2015 0:00,Standard Class,AH-10690,123
CA-2015-112375,12/21/2015 0:00,12/27/2015 0:00,Standard Class,RD-19720,299
CA-2015-112711,7/12/2015 0:00,7/18/2015 0:00,Standard Class,FM-14380,302
CA-2015-112767,8/2/2015 0:00,8/6/2015 0:00,Standard Class,DK-12985,137
CA-2015-112823,12/10/2015 0:00,12/16/2015 0:00,Standard Class,RA-19945,33
CA-2015-113110,3/19/2015 0:00,3/23/2015 0:00,Standard Class,BK-11260,283
CA-2015-113215,9/3/2015 0:00,9/8/2015 0:00,Standard Class,CP-12085,136
CA-2015-113628,11/12/2015 0:00,11/19/2015 0:00,Standard Class,AH-10690,303
CA-2015-113901,10/19/2015 0:00,10/24/2015 0:00,Standard Class,NH-18610,176
CA-2015-113971,5/8/2015 0:00,5/14/2015 0:00,Standard Class,CB-12535,304
CA-2015-114048,12/14/2015 0:00,12/18/2015 0:00,Standard Class,EH-13945,305
CA-2015-114300,10/13/2015 0:00,10/17/2015 0:00,Standard Class,AF-10885,247
CA-2015-114503,11/13/2015 0:00,11/17/2015 0:00,Standard Class,AA-10375,307
CA-2015-114923,2/8/2015 0:00,2/13/2015 0:00,Standard Class,LH-17020,48
CA-2015-115091,10/5/2015 0:00,10/9/2015 0:00,Standard Class,JJ-15760,6
CA-2015-115168,6/5/2015 0:00,6/9/2015 0:00,Standard Class,BB-11545,308
CA-2015-115511,11/21/2015 0:00,11/25/2015 0:00,Standard Class,NW-18400,26
CA-2015-115567,9/13/2015 0:00,9/18/2015 0:00,Standard Class,ZC-21910,260
CA-2015-115742,4/18/2015 0:00,4/22/2015 0:00,Standard Class,DP-13000,310
CA-2015-115798,11/13/2015 0:00,11/19/2015 0:00,Standard Class,KL-16645,32
CA-2015-115938,6/26/2015 0:00,6/30/2015 0:00,Standard Class,SA-20830,173
CA-2015-116260,7/6/2015 0:00,7/12/2015 0:00,Standard Class,BF-10975,312
CA-2015-116484,11/20/2015 0:00,11/26/2015 0:00,Standard Class,JK-15205,268
CA-2015-116841,4/14/2015 0:00,4/18/2015 0:00,Standard Class,TP-21130,137
CA-2015-116876,2/14/2015 0:00,2/21/2015 0:00,Standard Class,TT-21070,92
CA-2015-117086,11/8/2015 0:00,11/12/2015 0:00,Standard Class,QJ-19255,314
CA-2015-117800,9/21/2015 0:00,9/26/2015 0:00,Standard Class,TH-21550,225
CA-2015-117898,12/5/2015 0:00,12/11/2015 0:00,Standard Class,TB-21250,315
CA-2015-117961,11/26/2015 0:00,11/30/2015 0:00,Standard Class,GP-14740,316
CA-2015-118444,11/5/2015 0:00,11/9/2015 0:00,Standard Class,VD-21670,318
CA-2015-118843,9/13/2015 0:00,9/20/2015 0:00,Standard Class,JH-15910,106
CA-2015-118955,6/16/2015 0:00,6/20/2015 0:00,Standard Class,LS-17230,124
CA-2015-119102,5/23/2015 0:00,5/27/2015 0:00,Standard Class,KH-16690,132
CA-2015-119214,1/23/2015 0:00,1/27/2015 0:00,Standard Class,CW-11905,319
CA-2015-119480,1/9/2015 0:00,1/13/2015 0:00,Standard Class,CC-12685,163
CA-2015-119508,12/4/2015 0:00,12/9/2015 0:00,Standard Class,TZ-21580,9
CA-2015-119627,8/17/2015 0:00,8/23/2015 0:00,Standard Class,SC-20725,320
CA-2015-119634,8/11/2015 0:00,8/16/2015 0:00,Standard Class,BW-11065,240
CA-2015-120103,12/24/2015 0:00,12/29/2015 0:00,Standard Class,MS-17365,139
CA-2015-120362,9/14/2015 0:00,9/19/2015 0:00,Standard Class,CA-12265,45
CA-2015-120516,8/13/2015 0:00,8/17/2015 0:00,Standard Class,CK-12595,258
CA-2015-120551,4/13/2015 0:00,4/20/2015 0:00,Standard Class,SS-20590,321
CA-2015-120621,3/21/2015 0:00,3/26/2015 0:00,Standard Class,JW-16075,171
CA-2015-120677,5/31/2015 0:00,6/4/2015 0:00,Standard Class,BD-11320,109
CA-2015-120845,9/25/2015 0:00,10/2/2015 0:00,Standard Class,ML-17395,277
CA-2015-120901,12/31/2015 0:00,1/4/2016 0:00,Standard Class,BG-11035,189
CA-2015-121041,11/3/2015 0:00,11/10/2015 0:00,Standard Class,CS-12250,322
CA-2015-121097,1/3/2015 0:00,1/8/2015 0:00,Standard Class,SF-20965,323
CA-2015-121552,3/22/2015 0:00,3/27/2015 0:00,Standard Class,FW-14395,324
CA-2015-121650,12/10/2015 0:00,12/16/2015 0:00,Standard Class,KD-16495,7
CA-2015-121699,8/10/2015 0:00,8/14/2015 0:00,Standard Class,BD-11320,176
CA-2015-121783,11/10/2015 0:00,11/14/2015 0:00,Standard Class,PO-19180,325
CA-2015-122168,8/21/2015 0:00,8/26/2015 0:00,Standard Class,HG-14965,273
CA-2015-122259,10/31/2015 0:00,11/4/2015 0:00,Standard Class,HP-14815,7
CA-2015-122266,4/26/2015 0:00,4/30/2015 0:00,Standard Class,SA-20830,299
CA-2015-122287,6/18/2015 0:00,6/23/2015 0:00,Standard Class,SN-20560,320
CA-2015-122371,9/26/2015 0:00,10/1/2015 0:00,Standard Class,BS-11800,43
CA-2015-122623,9/7/2015 0:00,9/11/2015 0:00,Standard Class,CC-12145,21
CA-2015-123092,12/3/2015 0:00,12/7/2015 0:00,Standard Class,JG-15115,171
CA-2015-123141,11/14/2015 0:00,11/19/2015 0:00,Standard Class,GZ-14470,327
CA-2015-123330,6/21/2015 0:00,6/27/2015 0:00,Standard Class,EP-13915,108
CA-2015-123456,7/9/2015 0:00,7/13/2015 0:00,Standard Class,KN-16450,123
CA-2015-123505,11/22/2015 0:00,11/26/2015 0:00,Standard Class,AR-10540,328
CA-2015-123568,11/8/2015 0:00,11/14/2015 0:00,Standard Class,SC-20095,263
CA-2015-124058,11/20/2015 0:00,11/24/2015 0:00,Standard Class,LC-16885,91
CA-2015-124450,4/27/2015 0:00,5/3/2015 0:00,Standard Class,GT-14710,330
CA-2015-124499,10/9/2015 0:00,10/13/2015 0:00,Standard Class,FM-14380,176
CA-2015-124800,9/26/2015 0:00,9/30/2015 0:00,Standard Class,RW-19540,15
CA-2015-125066,12/14/2015 0:00,12/18/2015 0:00,Standard Class,KD-16495,238
CA-2015-125178,10/3/2015 0:00,10/9/2015 0:00,Standard Class,MZ-17515,236
CA-2015-125563,4/11/2015 0:00,4/17/2015 0:00,Standard Class,PR-18880,165
CA-2015-125696,10/2/2015 0:00,10/6/2015 0:00,Standard Class,NP-18685,332
CA-2015-125934,9/11/2015 0:00,9/18/2015 0:00,Standard Class,SN-20560,333
CA-2015-125976,9/27/2015 0:00,10/2/2015 0:00,Standard Class,JK-15205,85
CA-2015-126445,8/27/2015 0:00,8/31/2015 0:00,Standard Class,RA-19945,334
CA-2015-126466,11/9/2015 0:00,11/13/2015 0:00,Standard Class,JO-15550,335
CA-2015-126725,11/17/2015 0:00,11/21/2015 0:00,Standard Class,BS-11665,43
CA-2015-126970,9/20/2015 0:00,9/24/2015 0:00,Standard Class,TP-21130,86
CA-2015-127019,12/21/2015 0:00,12/25/2015 0:00,Standard Class,ER-13855,83
CA-2015-127173,9/26/2015 0:00,10/3/2015 0:00,Standard Class,GM-14500,63
CA-2015-127327,2/3/2015 0:00,2/7/2015 0:00,Standard Class,PW-19030,336
CA-2015-127509,11/9/2015 0:00,11/13/2015 0:00,Standard Class,AS-10090,337
CA-2015-127544,8/8/2015 0:00,8/12/2015 0:00,Standard Class,RD-19585,142
CA-2015-127607,3/20/2015 0:00,3/26/2015 0:00,Standard Class,JK-15730,133
CA-2015-127754,7/26/2015 0:00,7/31/2015 0:00,Standard Class,CK-12760,4
CA-2015-128083,3/12/2015 0:00,3/17/2015 0:00,Standard Class,EB-13750,303
CA-2015-128139,7/3/2015 0:00,7/9/2015 0:00,Standard Class,BD-11725,23
CA-2015-128356,10/2/2015 0:00,10/7/2015 0:00,Standard Class,RP-19390,194
CA-2015-128608,1/12/2015 0:00,1/17/2015 0:00,Standard Class,CS-12490,130
CA-2015-128860,6/29/2015 0:00,7/5/2015 0:00,Standard Class,SC-20725,184
CA-2015-128958,1/24/2015 0:00,1/28/2015 0:00,Standard Class,CR-12820,281
CA-2015-129042,12/12/2015 0:00,12/17/2015 0:00,Standard Class,EM-13960,116
CA-2015-129098,10/9/2015 0:00,10/13/2015 0:00,Standard Class,DK-13090,6
CA-2015-129476,10/15/2015 0:00,10/20/2015 0:00,Standard Class,PA-19060,341
CA-2015-129525,11/15/2015 0:00,11/20/2015 0:00,Standard Class,VP-21760,130
CA-2015-129896,6/15/2015 0:00,6/20/2015 0:00,Standard Class,PF-19120,51
CA-2015-130022,8/10/2015 0:00,8/16/2015 0:00,Standard Class,JK-16120,344
CA-2015-130365,4/25/2015 0:00,4/29/2015 0:00,Standard Class,ZC-21910,50
CA-2015-130610,7/5/2015 0:00,7/10/2015 0:00,Standard Class,VP-21730,346
CA-2015-130785,9/5/2015 0:00,9/9/2015 0:00,Standard Class,AG-10900,43
CA-2015-130883,9/26/2015 0:00,10/2/2015 0:00,Standard Class,TB-21520,219
CA-2015-131352,10/8/2015 0:00,10/13/2015 0:00,Standard Class,GH-14485,123
CA-2015-131422,11/5/2015 0:00,11/9/2015 0:00,Standard Class,GB-14530,274
CA-2015-131457,10/31/2015 0:00,11/6/2015 0:00,Standard Class,MZ-17515,348
CA-2015-131758,5/28/2015 0:00,6/1/2015 0:00,Standard Class,KB-16315,128
CA-2015-131779,6/12/2015 0:00,6/17/2015 0:00,Standard Class,LE-16810,32
CA-2015-132626,7/9/2015 0:00,7/14/2015 0:00,Standard Class,BT-11680,232
CA-2015-133242,6/18/2015 0:00,6/24/2015 0:00,Standard Class,KH-16510,85
CA-2015-133445,10/5/2015 0:00,10/9/2015 0:00,Standard Class,JF-15490,219
CA-2015-133452,4/13/2015 0:00,4/19/2015 0:00,Standard Class,ZC-21910,8
CA-2015-133627,5/31/2015 0:00,6/7/2015 0:00,Standard Class,SC-20050,267
CA-2015-133837,4/13/2015 0:00,4/18/2015 0:00,Standard Class,TH-21100,4
CA-2015-134075,12/12/2015 0:00,12/16/2015 0:00,Standard Class,HA-14905,30
CA-2015-134082,12/11/2015 0:00,12/17/2015 0:00,Standard Class,JK-15640,283
CA-2015-134201,4/10/2015 0:00,4/16/2015 0:00,Standard Class,EH-14125,92
CA-2015-134719,10/10/2015 0:00,10/15/2015 0:00,Standard Class,JD-15790,3
CA-2015-134782,12/27/2015 0:00,12/31/2015 0:00,Standard Class,MD-17350,98
CA-2015-134894,12/7/2015 0:00,12/11/2015 0:00,Standard Class,DK-12985,163
CA-2015-135020,5/28/2015 0:00,6/2/2015 0:00,Standard Class,MS-17770,92
CA-2015-135510,9/5/2015 0:00,9/12/2015 0:00,Standard Class,TW-21025,354
CA-2015-135538,12/24/2015 0:00,12/28/2015 0:00,Standard Class,HR-14830,51
CA-2015-136105,6/12/2015 0:00,6/16/2015 0:00,Standard Class,SZ-20035,260
CA-2015-136147,11/13/2015 0:00,11/18/2015 0:00,Standard Class,FM-14380,22
CA-2015-136196,11/28/2015 0:00,12/4/2015 0:00,Standard Class,TP-21415,128
CA-2015-136798,5/8/2015 0:00,5/12/2015 0:00,Standard Class,DL-12925,109
CA-2015-137106,3/31/2015 0:00,4/4/2015 0:00,Standard Class,SC-20260,3
CA-2015-137281,6/13/2015 0:00,6/17/2015 0:00,Standard Class,BF-10975,11
CA-2015-137302,4/26/2015 0:00,5/1/2015 0:00,Standard Class,BW-11110,43
CA-2015-137512,5/7/2015 0:00,5/12/2015 0:00,Standard Class,AG-10675,340
CA-2015-137603,9/19/2015 0:00,9/24/2015 0:00,Standard Class,MH-17290,205
CA-2015-138009,11/29/2015 0:00,12/3/2015 0:00,Standard Class,SF-20965,357
CA-2015-138457,9/13/2015 0:00,9/17/2015 0:00,Standard Class,AM-10705,171
CA-2015-138898,5/25/2015 0:00,5/29/2015 0:00,Standard Class,JH-16180,290
CA-2015-139094,11/22/2015 0:00,11/27/2015 0:00,Standard Class,MO-17800,78
